fixture,sample_id,kendall_tau,top1_hit_rate,top3_hit_rate,top5_hit_rate,baseline_size,perturbed_size
will-01,107,0.066667,0.000000,0.666667,0.800000,7,7
will-01,108,0.866667,1.000000,1.000000,1.000000,7,7
will-01,109,0.600000,1.000000,0.666667,1.000000,7,7
will-01,110,0.866667,1.000000,1.000000,1.000000,7,7
will-01,111,0.733333,1.000000,0.666667,1.000000,7,7
will-01,112,0.866667,1.000000,1.000000,1.000000,7,7
will-01,113,0.733333,1.000000,0.666667,1.000000,7,7
will-01,114,0.600000,1.000000,0.666667,1.000000,7,7
will-01,115,0.866667,1.000000,1.000000,1.000000,7,7
will-01,116,1.000000,1.000000,1.000000,1.000000,7,7
will-01,117,0.466667,1.000000,0.666667,0.800000,7,7
will-01,118,1.000000,1.000000,1.000000,1.000000,7,7
will-01,119,0.733333,1.000000,0.666667,1.000000,7,7
will-01,120,0.866667,1.000000,1.000000,1.000000,7,7
will-01,121,0.866667,1.000000,0.666667,1.000000,7,7
will-01,122,1.000000,1.000000,1.000000,1.000000,7,7
will-01,123,0.200000,1.000000,0.666667,0.800000,7,7
will-01,124,0.733333,1.000000,0.666667,1.000000,7,7
will-01,125,0.600000,1.000000,0.666667,1.000000,7,7
will-01,126,0.600000,1.000000,0.666667,0.800000,7,7
will-01,127,0.866667,1.000000,1.000000,1.000000,7,7
will-01,128,0.466667,1.000000,0.666667,0.800000,7,7
will-01,129,0.866667,1.000000,1.000000,1.000000,7,7
will-01,130,1.000000,1.000000,1.000000,1.000000,7,7
will-01,131,1.000000,1.000000,1.000000,1.000000,7,7
will-01,132,0.600000,1.000000,0.666667,1.000000,7,7
will-01,133,0.733333,1.000000,0.666667,1.000000,7,7
will-01,134,1.000000,1.000000,1.000000,1.000000,7,7
will-01,135,0.866667,1.000000,0.666667,1.000000,7,7
will-01,136,0.866667,1.000000,0.666667,1.000000,7,7
will-01,137,0.733333,1.000000,0.666667,1.000000,7,7
will-01,138,0.866667,1.000000,0.666667,1.000000,7,7
will-01,139,0.866667,1.000000,1.000000,1.000000,7,7
will-01,140,0.733333,1.000000,0.666667,1.000000,7,7
will-01,141,1.000000,1.000000,1.000000,1.000000,7,7
will-01,142,0.733333,1.000000,0.666667,1.000000,7,7
will-01,143,0.866667,1.000000,1.000000,1.000000,7,7
will-01,144,0.600000,1.000000,0.666667,1.000000,7,7
will-01,145,0.600000,1.000000,1.000000,0.800000,7,7
will-01,146,0.733333,1.000000,0.666667,1.000000,7,7
will-01,147,0.733333,1.000000,0.666667,1.000000,7,7
will-01,148,0.466667,1.000000,0.666667,0.800000,7,7
will-01,149,0.866667,1.000000,0.666667,1.000000,7,7
will-01,150,0.733333,1.000000,0.666667,1.000000,7,7
will-01,151,0.866667,1.000000,0.666667,1.000000,7,7
will-01,152,0.733333,1.000000,0.666667,1.000000,7,7
will-01,153,0.600000,1.000000,0.666667,0.800000,7,7
will-01,154,1.000000,1.000000,1.000000,1.000000,7,7
will-01,155,0.733333,1.000000,0.666667,1.000000,7,7
will-01,156,0.866667,1.000000,0.666667,1.000000,7,7
will-01,157,0.866667,1.000000,1.000000,1.000000,7,7
will-01,158,0.600000,1.000000,0.666667,1.000000,7,7
will-01,159,0.733333,1.000000,0.666667,1.000000,7,7
will-01,160,0.733333,1.000000,0.666667,1.000000,7,7
will-01,161,0.733333,1.000000,0.666667,1.000000,7,7
will-01,162,0.866667,1.000000,0.666667,1.000000,7,7
will-01,163,0.733333,1.000000,0.666667,1.000000,7,7
will-01,164,0.866667,1.000000,1.000000,1.000000,7,7
will-01,165,0.866667,1.000000,1.000000,1.000000,7,7
will-01,166,0.733333,1.000000,0.666667,1.000000,7,7
will-01,167,1.000000,1.000000,1.000000,1.000000,7,7
will-01,168,1.000000,1.000000,1.000000,1.000000,7,7
will-01,169,0.600000,1.000000,0.666667,1.000000,7,7
will-01,170,0.066667,0.000000,0.666667,0.800000,7,7
will-01,171,0.866667,1.000000,1.000000,1.000000,7,7
will-01,172,0.733333,1.000000,0.666667,1.000000,7,7
will-01,173,0.733333,1.000000,0.666667,1.000000,7,7
will-01,174,0.866667,1.000000,0.666667,1.000000,7,7
will-01,175,0.600000,1.000000,0.666667,1.000000,7,7
will-01,176,0.866667,1.000000,1.000000,1.000000,7,7
will-01,177,0.466667,1.000000,0.666667,0.800000,7,7
will-01,178,1.000000,1.000000,1.000000,1.000000,7,7
will-01,179,0.733333,1.000000,0.666667,1.000000,7,7
will-01,180,0.733333,1.000000,0.666667,1.000000,7,7
