fixture,sample_id,kendall_tau,top1_hit_rate,top3_hit_rate,top5_hit_rate,baseline_size,perturbed_size
02-agent,53,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,54,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,55,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,56,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,57,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,58,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,59,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,60,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,61,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,62,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,63,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,64,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,65,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,66,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,67,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,68,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,69,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,70,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,71,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,72,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,73,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,74,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,75,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,76,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,77,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,78,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,79,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,80,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,81,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,82,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,83,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,84,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,85,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,86,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,87,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,88,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,89,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,90,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,91,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,92,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,93,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,94,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,95,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,96,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,97,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,98,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,99,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,100,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,101,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,102,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,103,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,104,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,105,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,106,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,107,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,108,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,109,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,110,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,111,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,112,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,113,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,114,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,115,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,116,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,117,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,118,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,119,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,120,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,121,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,122,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,123,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,124,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,125,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,126,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,127,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,128,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,129,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,130,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,131,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,132,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,133,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,134,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,135,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,136,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,137,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,138,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,139,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,140,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,141,1.000000,1.000000,1.000000,1.000000,0,0
